# table produced by mapDamage version 2.2.1
# using mapped file CviAPal022.merged.L103.realn.bam and reference.ssl.Cvi20k_rename.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	181	335
+	210	138
+	149	1068
+	156	854
+	197	200
+	162	701
+	185	267
+	189	287
+	159	751
+	165	655
+	270	21
+	203	168
+	34	2123
+	288	22
+	131	1939
+	201	160
+	186	301
+	229	62
+	234	65
+	206	130
+	148	1044
+	166	629
+	147	1192
+	231	75
+	144	1254
+	202	170
+	217	120
+	254	48
+	191	234
+	265	30
+	200	165
+	167	598
+	220	85
+	177	424
+	187	275
+	171	480
+	213	100
+	263	43
+	237	61
+	182	353
+	241	50
+	208	135
+	252	42
+	211	114
+	238	55
+	259	34
+	284	24
+	218	103
+	226	79
+	274	25
+	205	156
+	273	33
+	260	28
+	204	134
+	242	57
+	253	40
+	261	23
+	249	50
+	194	206
+	248	49
+	216	98
+	230	56
+	196	181
+	219	96
+	236	56
+	266	22
+	195	206
+	225	89
+	224	85
+	278	19
+	245	30
+	257	28
+	250	48
+	223	82
+	227	68
+	228	59
+	286	24
+	246	52
+	233	50
+	272	26
+	268	17
+	247	39
+	276	18
+	282	20
+	287	24
+	267	26
+	251	36
+	283	22
+	262	37
+	239	60
+	285	10
+	264	30
+	258	30
+	256	24
+	255	42
+	27	8
+	280	27
+	24	20
+	244	36
+	271	21
+	300	3
+	269	23
+	29	8
+	28	6
+	277	14
+	275	23
+	25	11
+	294	2
+	295	1
+	281	15
+	26	6
+	23	2
+	289	3
+	297	2
+	293	1
+	19	1
+	20	2
+	309	1
+	308	1
-	74	7701
-	125	1679
-	126	1657
-	78	7030
-	91	5192
-	129	1439
-	42	6156
-	85	6093
-	103	3545
-	44	6724
-	181	232
-	89	5445
-	36	4126
-	61	8455
-	79	6960
-	71	8048
-	67	8387
-	122	1854
-	63	8674
-	76	7435
-	114	2508
-	80	6782
-	119	2138
-	52	8208
-	82	6442
-	149	770
-	33	1857
-	90	5401
-	77	7331
-	56	8562
-	94	4785
-	101	3743
-	49	8290
-	211	104
-	65	8599
-	70	7981
-	86	5940
-	47	7990
-	165	402
-	116	2294
-	105	3319
-	141	1007
-	83	6383
-	45	7604
-	96	4397
-	69	8368
-	104	3455
-	66	8519
-	51	8006
-	43	6500
-	41	5870
-	75	7652
-	62	8590
-	64	8536
-	120	2027
-	39	4465
-	46	7785
-	143	894
-	55	8440
-	73	7879
-	48	8121
-	59	8381
-	50	7759
-	121	1982
-	68	8364
-	40	5674
-	166	409
-	133	1331
-	137	1155
-	138	1103
-	128	1518
-	37	4285
-	134	1257
-	58	8477
-	106	3231
-	54	8280
-	57	8627
-	107	3045
-	115	2468
-	152	707
-	81	6745
-	95	4673
-	72	7969
-	100	3844
-	167	419
-	87	5775
-	92	5011
-	99	4146
-	88	5732
-	108	3092
-	148	716
-	110	2811
-	98	4323
-	132	1333
-	164	423
-	161	450
-	60	8589
-	93	4837
-	35	3900
-	123	1851
-	234	50
-	124	1706
-	111	2761
-	191	166
-	157	578
-	200	135
-	171	299
-	190	187
-	84	6194
-	163	455
-	30	1496
-	32	1198
-	38	4295
-	53	8162
-	136	1182
-	159	542
-	102	3653
-	97	4349
-	189	167
-	145	855
-	113	2686
-	230	58
-	118	2160
-	146	803
-	127	1590
-	179	260
-	213	92
-	199	128
-	151	702
-	154	620
-	34	1898
-	31	1352
-	117	2333
-	109	2890
-	214	99
-	158	521
-	112	2738
-	142	890
-	135	1223
-	150	861
-	131	1413
-	140	1026
-	203	113
-	250	31
-	130	1407
-	180	241
-	178	278
-	188	193
-	147	785
-	269	30
-	162	481
-	156	603
-	197	126
-	279	18
-	155	641
-	168	356
-	248	40
-	144	917
-	169	371
-	175	272
-	219	72
-	153	672
-	210	77
-	160	480
-	139	1075
-	170	372
-	173	309
-	186	187
-	232	52
-	247	33
-	177	291
-	204	99
-	217	86
-	183	223
-	194	141
-	271	20
-	257	37
-	209	83
-	176	263
-	184	219
-	272	16
-	172	284
-	263	17
-	206	104
-	262	28
-	182	259
-	218	57
-	261	31
-	298	1
-	228	70
-	215	55
-	216	89
-	205	109
-	195	153
-	260	26
-	174	302
-	187	214
-	240	39
-	196	114
-	192	159
-	223	71
-	222	64
-	236	53
-	241	45
-	202	113
-	220	64
-	193	164
-	221	58
-	185	193
-	208	92
-	233	47
-	282	15
-	245	45
-	254	29
-	253	31
-	274	21
-	258	31
-	251	33
-	224	52
-	20	2
-	264	29
-	242	34
-	231	53
-	226	54
-	201	130
-	284	21
-	225	47
-	238	46
-	273	26
-	235	53
-	237	47
-	266	22
-	265	14
-	227	55
-	212	80
-	281	15
-	259	34
-	270	16
-	243	30
-	287	12
-	267	24
-	285	17
-	275	19
-	198	122
-	286	17
-	229	61
-	268	21
-	280	12
-	283	15
-	256	20
-	244	37
-	246	28
-	207	89
-	239	41
-	27	9
-	26	11
-	28	8
-	276	20
-	289	1
-	255	21
-	252	22
-	290	4
-	25	13
-	278	14
-	277	22
-	24	12
-	22	1
-	297	1
-	249	36
-	291	3
-	306	1
-	288	7
-	29	5
-	23	2
-	316	1
-	301	1
-	311	1
-	19	1
-	300	1
-	299	1
