# table produced by mapDamage version 2.2.1
# using mapped file CviAPal012.merged.L103.realn.bam and reference.ssl.Cvi20k_rename.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
-	261	18
-	177	203
-	166	348
-	219	55
-	172	244
-	264	22
-	176	230
-	210	77
-	202	99
-	243	29
-	191	111
-	152	528
-	226	56
-	204	91
-	199	99
-	217	59
-	34	725
-	169	283
-	206	90
-	253	31
-	270	19
-	187	160
-	180	189
-	255	23
-	209	68
-	262	30
-	175	239
-	260	30
-	220	45
-	228	55
-	194	113
-	179	198
-	246	28
-	248	28
-	190	121
-	182	181
-	283	16
-	221	48
-	229	42
-	266	19
-	201	83
-	211	83
-	213	57
-	286	14
-	275	18
-	188	129
-	281	15
-	216	56
-	224	45
-	189	141
-	257	31
-	254	26
-	241	32
-	238	25
-	263	18
-	284	17
-	197	109
-	285	20
-	247	45
-	186	181
-	208	65
-	245	31
-	225	45
-	183	165
-	207	82
-	244	26
-	196	107
-	231	41
-	239	39
-	240	27
-	195	131
-	268	23
-	223	42
-	218	56
-	277	18
-	252	36
-	212	71
-	24	14
-	29	2
-	235	25
-	234	39
-	251	33
-	233	39
-	267	15
-	274	22
-	214	59
-	227	60
-	259	21
-	249	33
-	250	33
-	287	12
-	280	17
-	269	19
-	271	15
-	27	3
-	26	4
-	265	16
-	236	29
-	273	20
-	279	20
-	282	13
-	289	1
-	288	6
-	28	1
-	25	4
-	291	2
-	22	2
-	20	1
-	293	2
-	21	1
-	23	1
-	19	1
